season,market_spread,actual_margin,away_covers,spot_score,away_revenge,home_lookahead,home_letdown,away_dog_value,home_fatigue,away_sharp_money,away_rlm,away_public_faded,away_slow_pace,home_travel_fatigue
2020,12.8,38.16,0,0,0,0,0,0,0,0,0,0,0,0
2020,2.0,-3.97,1,5,1,0,0,0,0,0,0,0,0,0
2020,-5.4,-23.14,1,9,1,0,0,1,0,0,0,0,0,0
2020,7.0,-11.55,1,8,0,0,0,1,0,0,0,1,0,0
2020,2.8,1.52,1,4,0,0,1,0,0,0,0,0,0,0
2020,12.8,16.1,0,8,0,0,0,0,0,1,0,1,0,0
2020,6.0,-9.54,1,4,0,0,1,0,0,0,0,0,0,0
2020,4.3,-6.42,1,4,0,0,0,0,0,0,0,0,1,0
2020,2.0,-11.57,1,18,1,1,0,1,1,0,0,0,0,0
2020,0.8,-3.65,1,5,0,0,0,0,0,0,1,0,0,0
2020,2.1,-19.05,1,13,0,0,0,0,0,1,1,1,0,0
2020,-4.2,-18.79,1,8,0,0,0,0,1,0,0,0,1,0
2020,9.3,7.78,1,0,0,0,0,0,0,0,0,0,0,0
2020,11.4,-9.11,1,4,0,0,0,0,0,0,0,1,0,0
2020,3.6,1.41,1,4,0,0,0,0,0,0,0,1,0,0
2020,1.2,-11.89,1,8,0,0,0,0,1,1,0,0,0,0
2020,0.9,1.51,0,4,0,0,0,0,1,0,0,0,0,0
2020,2.1,-8.53,1,9,0,0,1,0,0,0,1,0,0,0
2020,3.2,11.4,0,5,0,0,0,0,0,0,1,0,0,0
2020,4.0,-2.67,1,0,0,0,0,0,0,0,0,0,0,0
2020,6.3,-5.89,1,8,0,0,0,1,0,1,0,0,0,0
2020,1.5,4.76,0,19,0,0,0,1,0,1,0,1,1,1
2020,10.7,27.62,0,4,0,0,1,0,0,0,0,0,0,0
2020,0.3,5.28,0,8,0,0,0,1,0,0,0,1,0,0
2020,10.2,13.38,0,8,0,0,0,0,1,0,0,1,0,0
2020,6.0,18.8,0,14,1,1,0,0,0,1,0,0,0,0
2020,6.1,-22.93,1,17,0,1,0,1,0,1,0,0,1,0
2020,6.5,4.68,1,10,0,1,0,0,0,0,1,0,0,0
2020,6.7,-7.83,1,18,1,1,0,0,0,0,0,1,1,0
2020,7.4,-7.06,1,5,0,1,0,0,0,0,0,0,0,0
2020,4.9,2.57,1,4,0,0,1,0,0,0,0,0,0,0
2020,-7.4,-0.09,0,4,0,0,0,0,0,1,0,0,0,0
2020,-0.3,-10.7,1,8,0,0,0,0,0,0,0,1,1,0
2020,4.1,12.42,0,0,0,0,0,0,0,0,0,0,0,0
2020,2.7,-1.92,1,0,0,0,0,0,0,0,0,0,0,0
2020,8.8,1.26,1,3,0,0,0,0,0,0,0,0,0,1
2020,0.4,16.46,0,9,1,0,0,0,0,0,0,0,1,0
2020,4.4,16.14,0,3,0,0,0,0,0,0,0,0,0,1
2020,-7.2,6.06,0,0,0,0,0,0,0,0,0,0,0,0
2020,8.2,1.12,1,5,0,1,0,0,0,0,0,0,0,0
2020,0.1,-8.66,1,13,1,0,0,0,0,1,0,1,0,0
2020,-0.6,-14.74,1,4,0,0,0,1,0,0,0,0,0,0
2020,-9.5,-3.39,0,0,0,0,0,0,0,0,0,0,0,0
2020,4.1,-0.02,1,5,1,0,0,0,0,0,0,0,0,0
2020,-1.2,3.19,0,9,1,0,0,0,0,0,0,0,1,0
2020,6.6,7.85,0,0,0,0,0,0,0,0,0,0,0,0
2020,9.9,5.11,1,0,0,0,0,0,0,0,0,0,0,0
2020,1.7,6.07,0,4,0,0,0,0,0,1,0,0,0,0
2020,1.0,-11.39,1,0,0,0,0,0,0,0,0,0,0,0
2020,-5.1,-9.07,1,5,1,0,0,0,0,0,0,0,0,0
2020,4.9,1.61,1,7,0,0,0,1,0,0,0,0,0,1
2020,6.1,-5.22,1,8,0,1,0,0,0,0,0,0,0,1
2020,4.4,13.0,0,7,0,0,0,0,0,0,0,1,0,1
2020,-3.8,-13.81,1,0,0,0,0,0,0,0,0,0,0,0
2020,4.4,12.78,0,9,0,1,1,0,0,0,0,0,0,0
2020,4.8,26.4,0,4,0,0,0,0,0,0,0,0,1,0
2020,0.6,4.05,0,0,0,0,0,0,0,0,0,0,0,0
2020,2.4,21.11,0,0,0,0,0,0,0,0,0,0,0,0
2020,5.5,4.16,1,4,0,0,0,1,0,0,0,0,0,0
2020,-3.1,-11.42,1,4,0,0,0,1,0,0,0,0,0,0
2020,12.9,9.26,1,9,0,1,0,0,0,0,0,1,0,0
2020,6.4,0.7,1,0,0,0,0,0,0,0,0,0,0,0
2020,3.7,4.39,0,9,1,0,0,0,0,0,0,1,0,0
2020,10.9,5.51,1,5,1,0,0,0,0,0,0,0,0,0
2020,0.8,-0.19,1,5,1,0,0,0,0,0,0,0,0,0
2020,13.3,22.08,0,7,0,0,0,1,0,0,0,0,0,1
2020,4.0,10.53,0,9,0,1,0,0,0,0,0,1,0,0
2020,0.6,-9.35,1,5,1,0,0,0,0,0,0,0,0,0
2020,7.2,4.17,1,0,0,0,0,0,0,0,0,0,0,0
2020,6.4,-11.28,1,4,0,0,0,1,0,0,0,0,0,0
2020,4.8,-9.2,1,9,1,0,1,0,0,0,0,0,0,0
2020,4.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11.6,1.74,1,3,0,0,0,0,0,0,0,0,0,1
2020,3.7,2.57,1,4,0,0,0,0,0,1,0,0,0,0
2020,-1.4,-5.68,1,0,0,0,0,0,0,0,0,0,0,0
2020,4.1,-9.59,1,5,0,1,0,0,0,0,0,0,0,0
2020,11.1,13.08,0,5,0,1,0,0,0,0,0,0,0,0
2020,4.2,22.07,0,0,0,0,0,0,0,0,0,0,0,0
2020,-2.3,-6.22,1,4,0,0,0,1,0,0,0,0,0,0
2020,8.7,1.81,1,0,0,0,0,0,0,0,0,0,0,0
2020,7.8,16.48,0,8,0,0,1,0,0,0,0,1,0,0
2020,7.7,-8.3,1,8,0,0,0,1,1,0,0,0,0,0
2020,1.7,2.19,0,9,0,0,0,0,0,0,1,1,0,0
2020,3.7,19.88,0,4,0,0,0,0,0,1,0,0,0,0
2020,4.9,-21.04,1,14,1,1,1,0,0,0,0,0,0,0
2020,-1.8,-5.01,1,8,0,0,0,1,0,0,0,1,0,0
2020,9.3,15.87,0,5,1,0,0,0,0,0,0,0,0,0
2020,-5.0,-4.1,0,9,0,1,0,0,0,0,0,0,1,0
2020,8.4,1.25,1,9,0,1,1,0,0,0,0,0,0,0
2020,9.2,0.89,1,4,0,0,0,0,0,0,0,1,0,0
2020,5.2,-6.11,1,0,0,0,0,0,0,0,0,0,0,0
2020,-6.3,-9.42,1,4,0,0,0,0,0,0,0,1,0,0
2020,6.5,21.5,0,8,0,0,0,1,0,1,0,0,0,0
2020,-2.1,11.12,0,5,0,1,0,0,0,0,0,0,0,0
2020,-2.8,-17.65,1,0,0,0,0,0,0,0,0,0,0,0
2020,3.4,2.03,1,4,0,0,0,1,0,0,0,0,0,0
2020,5.6,-13.75,1,0,0,0,0,0,0,0,0,0,0,0
2020,2.9,7.8,0,0,0,0,0,0,0,0,0,0,0,0
2020,7.5,0.28,1,0,0,0,0,0,0,0,0,0,0,0
2020,8.0,2.22,1,5,0,1,0,0,0,0,0,0,0,0
2020,7.9,6.66,1,12,0,0,1,0,1,0,0,1,0,0
2020,8.3,4.45,1,13,1,1,0,0,0,0,0,0,0,1
2020,6.7,12.32,0,8,0,0,1,0,0,1,0,0,0,0
2020,3.0,10.21,0,5,0,1,0,0,0,0,0,0,0,0
2020,0.4,18.8,0,4,0,0,0,0,1,0,0,0,0,0
2020,8.6,5.85,1,4,0,0,0,0,0,0,0,1,0,0
2020,5.5,-6.81,1,5,0,1,0,0,0,0,0,0,0,0
2020,-4.5,-2.07,0,9,1,0,0,0,1,0,0,0,0,0
2020,0.7,-5.72,1,4,0,0,0,0,0,1,0,0,0,0
2020,4.7,-3.92,1,9,1,0,0,0,0,0,0,1,0,0
2020,7.3,-6.83,1,13,1,0,0,1,0,1,0,0,0,0
2020,1.0,-1.79,1,9,0,1,0,0,0,0,0,1,0,0
2020,9.9,13.46,0,9,0,1,1,0,0,0,0,0,0,0
2020,5.8,9.61,0,4,0,0,0,0,0,1,0,0,0,0
2020,-1.6,-4.69,1,9,0,1,0,0,0,0,0,1,0,0
2020,5.4,-10.22,1,3,0,0,0,0,0,0,0,0,0,1
2020,1.9,-7.38,1,8,0,0,0,0,0,1,0,1,0,0
2020,2.8,-14.96,1,4,0,0,0,0,0,0,0,1,0,0
2020,8.0,2.0,1,4,0,0,0,0,0,1,0,0,0,0
2020,4.2,-2.99,1,8,0,0,0,0,0,1,0,1,0,0
2020,-1.6,-2.08,1,4,0,0,0,0,0,0,0,1,0,0
2020,4.9,14.8,0,10,1,0,0,0,0,0,1,0,0,0
2020,11.8,-2.1,1,8,0,0,0,1,0,0,0,1,0,0
2020,3.5,2.49,1,0,0,0,0,0,0,0,0,0,0,0
2020,7.9,28.96,0,0,0,0,0,0,0,0,0,0,0,0
2020,10.1,-1.33,1,13,0,1,1,0,0,0,0,0,1,0
2020,4.0,7.82,0,0,0,0,0,0,0,0,0,0,0,0
2020,5.4,13.93,0,0,0,0,0,0,0,0,0,0,0,0
2020,1.2,0.32,1,0,0,0,0,0,0,0,0,0,0,0
2020,6.5,9.1,0,0,0,0,0,0,0,0,0,0,0,0
2020,0.1,3.1,0,5,0,1,0,0,0,0,0,0,0,0
2020,7.3,11.26,0,5,1,0,0,0,0,0,0,0,0,0
2020,12.4,16.18,0,0,0,0,0,0,0,0,0,0,0,0
2020,17.5,6.31,1,5,0,0,0,0,0,0,1,0,0,0
2020,0.8,-4.36,1,4,0,0,0,0,0,0,0,0,1,0
2020,4.0,-3.15,1,8,0,0,0,0,0,1,0,1,0,0
2020,2.0,3.08,0,8,0,0,1,0,0,0,0,1,0,0
2020,10.6,5.21,1,4,0,0,0,0,1,0,0,0,0,0
2020,1.3,-2.34,1,11,0,0,0,1,0,0,0,1,0,1
2020,1.0,15.72,0,3,0,0,0,0,0,0,0,0,0,1
2020,3.0,-3.48,1,4,0,0,0,1,0,0,0,0,0,0
2020,9.5,32.69,0,0,0,0,0,0,0,0,0,0,0,0
2020,0.8,5.08,0,4,0,0,0,0,0,1,0,0,0,0
2020,5.4,-5.29,1,10,1,1,0,0,0,0,0,0,0,0
2020,4.9,16.14,0,0,0,0,0,0,0,0,0,0,0,0
2020,3.7,10.75,0,4,0,0,0,1,0,0,0,0,0,0
2020,1.8,-35.5,1,21,0,1,0,1,1,0,0,1,1,0
2020,-8.5,-17.36,1,4,0,0,0,0,0,0,0,0,1,0
2020,-5.4,-13.38,1,8,0,0,0,0,0,0,1,0,0,1
2020,11.8,-4.9,1,13,0,1,1,0,1,0,0,0,0,0
2020,2.5,9.52,0,14,1,0,1,0,0,0,1,0,0,0
2020,-1.6,-13.8,1,8,0,0,0,0,0,0,0,1,1,0
2020,-5.0,-1.95,0,4,0,0,1,0,0,0,0,0,0,0
2020,-2.7,9.69,0,8,0,0,1,0,0,1,0,0,0,0
2020,3.4,14.06,0,4,0,0,0,0,1,0,0,0,0,0
2020,-1.6,-14.2,1,13,0,1,0,1,0,0,0,0,1,0
2020,1.4,-7.23,1,13,0,0,0,0,0,1,1,1,0,0
2020,-2.3,-1.59,0,4,0,0,0,1,0,0,0,0,0,0
2020,23.2,16.98,1,4,0,0,0,0,0,0,0,0,1,0
2020,-1.3,7.43,0,5,0,0,0,0,0,0,1,0,0,0
2020,2.5,-18.46,1,0,0,0,0,0,0,0,0,0,0,0
2020,1.8,6.43,0,4,0,0,0,0,0,0,0,0,1,0
2020,-2.7,-11.6,1,4,0,0,1,0,0,0,0,0,0,0
2020,11.2,15.22,0,0,0,0,0,0,0,0,0,0,0,0
2020,5.1,-8.04,1,13,1,0,0,0,0,0,0,1,1,0
2020,-1.5,-16.62,1,4,0,0,0,0,0,1,0,0,0,0
2020,4.9,15.34,0,0,0,0,0,0,0,0,0,0,0,0
2020,5.1,1.8,1,4,0,0,0,1,0,0,0,0,0,0
2020,1.8,0.34,1,4,0,0,1,0,0,0,0,0,0,0
2020,3.2,-2.67,1,9,0,1,0,0,1,0,0,0,0,0
2020,5.0,6.39,0,9,0,1,0,0,1,0,0,0,0,0
2020,6.0,-3.18,1,12,0,0,0,0,1,1,0,0,1,0
2020,2.9,4.09,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.3,8.6,0,4,0,0,0,0,0,0,0,0,1,0
2020,1.3,-18.75,1,4,0,0,1,0,0,0,0,0,0,0
2020,3.3,4.47,0,12,0,0,0,1,0,1,0,1,0,0
2020,8.7,-11.79,1,12,0,0,1,1,0,1,0,0,0,0
2020,-5.6,-0.1,0,9,0,0,0,0,0,0,1,0,1,0
2020,2.7,-22.6,1,12,0,0,1,1,0,0,0,1,0,0
2020,3.9,-3.1,1,0,0,0,0,0,0,0,0,0,0,0
2020,6.3,16.68,0,12,0,1,0,0,0,0,0,0,1,1
2020,2.3,-3.32,1,4,0,0,0,1,0,0,0,0,0,0
2020,5.0,-4.73,1,0,0,0,0,0,0,0,0,0,0,0
2020,8.1,-5.57,1,8,0,0,1,0,1,0,0,0,0,0
2020,1.8,-17.59,1,8,0,0,0,0,1,0,0,0,1,0
2020,3.3,24.16,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.4,-2.49,1,8,0,0,0,1,0,0,0,0,1,0
2020,-3.3,2.8,0,13,0,0,0,1,0,0,1,0,1,0
2020,5.6,-2.0,1,0,0,0,0,0,0,0,0,0,0,0
2020,-0.2,-2.54,1,5,0,1,0,0,0,0,0,0,0,0
2020,7.6,-9.42,1,9,0,1,0,0,0,0,0,1,0,0
2020,6.7,7.62,0,12,0,0,1,0,0,1,0,1,0,0
2020,6.8,-6.72,1,12,0,0,0,1,0,1,0,1,0,0
2020,6.0,-2.62,1,9,0,1,0,1,0,0,0,0,0,0
2020,-3.6,-10.48,1,8,0,0,0,0,0,1,0,0,1,0
2020,-0.5,0.28,0,0,0,0,0,0,0,0,0,0,0,0
2020,1.9,1.04,1,10,1,1,0,0,0,0,0,0,0,0
2020,8.4,11.15,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.7,7.88,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.3,-12.25,1,0,0,0,0,0,0,0,0,0,0,0
2020,10.7,-3.84,1,13,0,1,0,0,1,0,0,0,1,0
2020,-0.6,-9.31,1,8,0,0,1,0,0,0,0,1,0,0
2020,5.6,-3.96,1,5,0,0,0,0,0,0,1,0,0,0
2020,11.0,-11.17,1,4,0,0,0,0,0,0,0,0,1,0
2020,0.2,0.85,0,12,0,0,1,1,1,0,0,0,0,0
2020,2.9,-3.78,1,0,0,0,0,0,0,0,0,0,0,0
2020,2.1,3.76,0,5,1,0,0,0,0,0,0,0,0,0
2020,3.8,1.07,1,8,0,0,1,1,0,0,0,0,0,0
2020,11.4,9.3,1,13,0,1,1,0,0,1,0,0,0,0
2020,-8.2,-1.67,0,0,0,0,0,0,0,0,0,0,0,0
2020,-1.0,0.65,0,9,0,1,0,1,0,0,0,0,0,0
2020,10.5,25.43,0,5,1,0,0,0,0,0,0,0,0,0
2020,-2.2,8.54,0,8,0,0,1,0,1,0,0,0,0,0
2020,-11.6,-42.04,1,23,1,1,1,1,0,0,1,0,0,0
2020,21.1,19.21,1,0,0,0,0,0,0,0,0,0,0,0
2020,1.6,15.86,0,7,0,0,0,1,0,0,0,0,0,1
2020,3.0,4.1,0,4,0,0,0,0,0,0,0,1,0,0
2020,7.2,4.12,1,4,0,0,0,0,0,0,0,0,1,0
2020,2.3,2.94,0,0,0,0,0,0,0,0,0,0,0,0
2020,1.9,-0.28,1,9,1,0,0,0,0,1,0,0,0,0
2020,-2.0,-11.33,1,9,0,0,1,0,0,0,1,0,0,0
2020,4.4,18.15,0,4,0,0,0,1,0,0,0,0,0,0
2020,2.6,4.48,0,0,0,0,0,0,0,0,0,0,0,0
2020,5.9,-23.47,1,9,1,0,0,0,0,0,0,1,0,0
2020,-4.9,0.68,0,4,0,0,1,0,0,0,0,0,0,0
2020,-1.8,-5.08,1,9,1,0,0,1,0,0,0,0,0,0
2020,2.2,-7.57,1,5,1,0,0,0,0,0,0,0,0,0
2020,8.0,8.55,0,8,0,0,1,0,0,0,0,0,1,0
2020,-7.9,-0.16,0,12,0,1,0,1,0,0,0,0,0,1
2020,4.3,-9.76,1,4,0,0,0,1,0,0,0,0,0,0
2020,9.6,-2.75,1,8,0,0,1,0,0,0,0,0,1,0
2020,5.9,22.06,0,4,0,0,0,0,0,0,0,0,1,0
2020,6.6,10.2,0,4,0,0,0,0,1,0,0,0,0,0
2020,8.7,10.78,0,0,0,0,0,0,0,0,0,0,0,0
2020,-3.7,17.03,0,0,0,0,0,0,0,0,0,0,0,0
2020,2.7,-17.69,1,9,1,0,0,0,0,1,0,0,0,0
2020,-4.1,-6.85,1,8,0,1,0,0,0,0,0,0,0,1
2020,2.8,-11.32,1,0,0,0,0,0,0,0,0,0,0,0
2020,3.8,-2.85,1,4,0,0,0,1,0,0,0,0,0,0
2020,3.1,24.81,0,9,0,0,0,1,0,0,1,0,0,0
2020,14.0,-0.43,1,3,0,0,0,0,0,0,0,0,0,1
2020,-5.9,-16.19,1,8,0,0,1,0,1,0,0,0,0,0
2020,-0.1,-2.81,1,4,0,0,0,1,0,0,0,0,0,0
2020,6.5,3.79,1,3,0,0,0,0,0,0,0,0,0,1
2020,0.5,-1.25,1,0,0,0,0,0,0,0,0,0,0,0
2020,-0.3,-1.24,1,7,0,0,0,0,0,0,0,0,1,1
2020,4.5,-10.96,1,24,0,0,1,0,1,0,1,1,1,1
2020,6.4,-5.57,1,4,0,0,0,0,0,1,0,0,0,0
2020,6.8,2.71,1,3,0,0,0,0,0,0,0,0,0,1
2020,3.6,6.95,0,0,0,0,0,0,0,0,0,0,0,0
2020,9.4,19.47,0,5,0,1,0,0,0,0,0,0,0,0
2020,2.4,-9.34,1,5,1,0,0,0,0,0,0,0,0,0
2020,5.4,22.07,0,12,0,0,0,1,0,0,1,0,0,1
2020,4.9,2.38,1,7,0,0,0,0,0,0,0,0,1,1
2020,8.4,2.58,1,5,1,0,0,0,0,0,0,0,0,0
2020,10.2,-7.47,1,14,1,1,0,1,0,0,0,0,0,0
2020,9.5,1.54,1,5,0,1,0,0,0,0,0,0,0,0
2020,2.1,3.9,0,9,0,1,1,0,0,0,0,0,0,0
2020,5.4,23.49,0,0,0,0,0,0,0,0,0,0,0,0
2020,1.6,-18.58,1,4,0,0,0,0,0,0,0,1,0,0
2020,-4.5,-3.53,0,13,1,0,1,0,1,0,0,0,0,0
2020,-5.5,11.23,0,9,0,1,0,1,0,0,0,0,0,0
2020,8.4,9.68,0,5,1,0,0,0,0,0,0,0,0,0
2020,-3.8,-9.83,1,0,0,0,0,0,0,0,0,0,0,0
2020,7.4,-3.35,1,0,0,0,0,0,0,0,0,0,0,0
2020,4.0,-11.11,1,8,0,0,0,1,0,0,0,0,1,0
2020,5.9,-5.68,1,14,1,0,0,0,0,0,1,0,1,0
2020,3.1,-9.08,1,0,0,0,0,0,0,0,0,0,0,0
2020,1.9,-12.08,1,14,1,1,0,1,0,0,0,0,0,0
2020,5.1,3.62,1,0,0,0,0,0,0,0,0,0,0,0
2020,11.4,-5.25,1,4,0,0,0,1,0,0,0,0,0,0
2020,1.1,8.53,0,4,0,0,1,0,0,0,0,0,0,0
2020,9.5,27.24,0,4,0,0,0,0,0,0,0,1,0,0
2020,1.3,-2.89,1,4,0,0,0,0,0,0,0,1,0,0
2020,1.1,-19.97,1,0,0,0,0,0,0,0,0,0,0,0
2020,8.1,10.54,0,5,1,0,0,0,0,0,0,0,0,0
2020,4.4,17.35,0,4,0,0,0,0,0,0,0,1,0,0
2020,4.0,8.08,0,4,0,0,0,0,0,1,0,0,0,0
2020,5.8,7.78,0,10,1,0,0,0,0,0,1,0,0,0
2020,5.3,-4.3,1,9,0,1,0,0,1,0,0,0,0,0
2020,-0.2,-6.38,1,12,0,0,0,1,0,0,0,1,1,0
2020,0.0,-14.47,1,8,0,0,0,0,0,1,0,1,0,0
2020,7.7,-0.47,1,14,0,1,0,0,0,0,1,1,0,0
2020,2.9,1.08,1,9,0,0,0,0,0,0,1,1,0,0
2020,3.4,-3.01,1,8,0,0,0,0,1,1,0,0,0,0
2020,1.1,14.96,0,5,0,1,0,0,0,0,0,0,0,0
2020,-6.5,-20.23,1,8,0,0,0,0,0,0,0,1,1,0
2020,9.9,-16.18,1,4,0,0,1,0,0,0,0,0,0,0
2020,1.0,9.26,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.2,16.4,0,0,0,0,0,0,0,0,0,0,0,0
2020,3.3,-3.31,1,8,0,0,1,0,0,0,0,0,1,0
2020,2.2,-3.6,1,4,0,0,0,0,0,0,0,1,0,0
2020,4.4,10.76,0,4,0,0,0,0,0,0,0,1,0,0
2020,-1.9,-5.46,1,0,0,0,0,0,0,0,0,0,0,0
2020,-4.1,-7.61,1,8,0,0,1,0,0,0,0,1,0,0
2020,8.3,9.55,0,5,0,0,0,0,0,0,1,0,0,0
2020,-2.5,1.97,0,12,0,0,1,1,0,0,0,1,0,0
2020,-3.1,-13.14,1,9,1,0,0,0,0,1,0,0,0,0
2020,4.9,-8.62,1,5,1,0,0,0,0,0,0,0,0,0
2020,2.7,-2.81,1,0,0,0,0,0,0,0,0,0,0,0
2020,2.1,4.64,0,4,0,0,0,0,0,0,0,0,1,0
2020,3.6,-4.72,1,4,0,0,0,0,1,0,0,0,0,0
2020,-2.2,-13.96,1,8,0,0,0,1,0,1,0,0,0,0
2020,7.0,1.29,1,8,0,0,0,1,0,0,0,1,0,0
2020,6.2,2.53,1,7,0,0,0,0,0,0,0,0,1,1
2020,0.0,4.87,0,4,0,0,0,1,0,0,0,0,0,0
2020,-4.7,12.74,0,14,1,1,0,0,1,0,0,0,0,0
2020,-3.2,-9.77,1,4,0,0,0,0,0,0,0,1,0,0
2020,1.4,-16.38,1,9,0,1,0,0,0,0,0,0,1,0
2020,4.2,11.26,0,0,0,0,0,0,0,0,0,0,0,0
2020,10.1,13.72,0,0,0,0,0,0,0,0,0,0,0,0
2020,-0.9,-9.1,1,17,0,0,0,1,0,1,1,1,0,0
2020,-2.2,16.56,0,8,0,0,0,0,0,0,0,1,1,0
2020,2.8,1.39,1,4,0,0,0,1,0,0,0,0,0,0
2020,9.7,25.88,0,4,0,0,0,1,0,0,0,0,0,0
2020,2.7,1.03,1,0,0,0,0,0,0,0,0,0,0,0
2020,5.0,-1.29,1,13,0,1,1,0,0,0,0,1,0,0
2020,7.2,24.19,0,0,0,0,0,0,0,0,0,0,0,0
2020,10.3,18.85,0,5,0,0,0,0,0,0,1,0,0,0
2020,5.3,-5.23,1,9,0,0,0,0,0,0,1,0,1,0
2020,-2.4,-4.95,1,5,0,0,0,0,0,0,1,0,0,0
2020,1.2,2.8,0,5,1,0,0,0,0,0,0,0,0,0
2020,5.4,11.62,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.9,-11.03,1,8,0,0,0,1,0,0,0,1,0,0
2020,5.1,-20.49,1,8,0,0,0,1,0,1,0,0,0,0
2020,-7.2,-10.43,1,16,0,1,0,0,0,0,0,1,1,1
2020,3.9,24.83,0,0,0,0,0,0,0,0,0,0,0,0
2020,4.7,1.17,1,14,1,0,0,1,0,0,1,0,0,0
2020,2.9,-2.67,1,9,1,0,0,0,0,0,0,1,0,0
2020,6.7,17.91,0,8,0,0,1,1,0,0,0,0,0,0
2020,3.0,-5.7,1,13,0,1,0,1,1,0,0,0,0,0
2020,3.8,27.87,0,0,0,0,0,0,0,0,0,0,0,0
2020,10.3,-4.61,1,12,0,0,0,1,0,0,1,0,0,1
2020,6.1,-3.24,1,4,0,0,0,0,0,0,0,1,0,0
2020,4.8,-0.25,1,13,0,1,1,0,0,0,0,0,1,0
2020,5.4,7.76,0,3,0,0,0,0,0,0,0,0,0,1
2020,1.9,-8.09,1,12,0,1,1,0,0,0,0,0,0,1
2020,-0.6,4.39,0,4,0,0,0,0,1,0,0,0,0,0
2020,1.5,-7.42,1,4,0,0,0,0,0,0,0,0,1,0
2020,1.6,-14.64,1,11,0,0,0,1,0,1,0,0,0,1
2020,1.1,-11.37,1,4,0,0,0,0,0,0,0,0,1,0
2020,-5.7,-6.47,1,10,1,1,0,0,0,0,0,0,0,0
2020,-0.3,7.24,0,8,0,0,1,0,0,0,0,1,0,0
2020,-1.6,-7.06,1,0,0,0,0,0,0,0,0,0,0,0
2020,3.4,11.13,0,8,0,0,0,1,0,0,0,1,0,0
2020,-1.9,-13.77,1,5,0,1,0,0,0,0,0,0,0,0
2020,8.4,10.19,0,4,0,0,1,0,0,0,0,0,0,0
2020,-0.7,2.05,0,4,0,0,0,0,0,0,0,0,1,0
2020,-1.4,15.66,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.1,25.07,0,4,0,0,0,0,0,0,0,0,1,0
2020,5.6,-13.86,1,10,0,1,0,0,0,0,1,0,0,0
2020,-8.2,-22.26,1,0,0,0,0,0,0,0,0,0,0,0
2020,11.5,21.21,0,5,1,0,0,0,0,0,0,0,0,0
2020,7.3,1.08,1,8,0,0,1,0,0,0,0,0,1,0
2020,3.9,7.11,0,4,0,0,0,1,0,0,0,0,0,0
2020,6.5,-3.47,1,9,0,0,0,0,0,0,1,0,1,0
2020,-0.4,-3.74,1,0,0,0,0,0,0,0,0,0,0,0
2020,1.9,15.83,0,8,0,0,0,0,1,0,0,1,0,0
2020,3.2,-9.77,1,4,0,0,1,0,0,0,0,0,0,0
2020,-1.6,-8.89,1,9,0,1,0,1,0,0,0,0,0,0
2020,-1.2,-26.54,1,12,0,0,0,1,0,1,0,0,1,0
2020,-7.4,-17.54,1,0,0,0,0,0,0,0,0,0,0,0
2020,0.3,10.47,0,4,0,0,1,0,0,0,0,0,0,0
2020,9.9,-9.93,1,0,0,0,0,0,0,0,0,0,0,0
2020,2.4,-11.9,1,9,0,1,0,1,0,0,0,0,0,0
2020,3.4,-7.09,1,9,0,1,0,0,1,0,0,0,0,0
2020,1.4,6.32,0,0,0,0,0,0,0,0,0,0,0,0
2020,2.8,7.65,0,0,0,0,0,0,0,0,0,0,0,0
2020,8.4,9.25,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.3,5.13,1,0,0,0,0,0,0,0,0,0,0,0
2020,-2.7,-8.63,1,0,0,0,0,0,0,0,0,0,0,0
2020,4.7,-6.47,1,8,0,0,0,1,0,1,0,0,0,0
2020,-3.1,7.31,0,14,1,1,0,0,1,0,0,0,0,0
2020,8.6,-12.32,1,12,0,0,0,0,0,1,0,1,1,0
2020,-0.7,-15.17,1,16,0,0,1,1,1,0,0,1,0,0
2020,3.8,6.72,0,9,0,1,0,1,0,0,0,0,0,0
2020,-0.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0
2020,6.7,-18.25,1,8,0,0,0,1,0,0,0,0,1,0
2020,0.8,4.9,0,12,0,0,0,1,1,0,0,0,1,0
2020,-0.8,14.26,0,4,0,0,0,0,0,1,0,0,0,0
2020,3.8,-11.78,1,4,0,0,0,0,0,1,0,0,0,0
2020,-1.2,-7.95,1,0,0,0,0,0,0,0,0,0,0,0
2020,4.1,7.2,0,4,0,0,0,0,0,0,0,0,1,0
2020,6.1,-6.69,1,0,0,0,0,0,0,0,0,0,0,0
2020,16.7,36.13,0,5,0,1,0,0,0,0,0,0,0,0
2020,4.2,17.07,0,9,0,0,0,0,0,0,1,0,1,0
2020,6.5,7.18,0,0,0,0,0,0,0,0,0,0,0,0
2020,3.8,11.03,0,12,0,0,0,1,0,1,0,1,0,0
2020,2.4,5.56,0,13,0,0,0,0,0,1,1,1,0,0
